5 Minutes,Mainline Agg,Mainline Lane 1,Mainline Lane 2,Mainline Lane 3,Mainline Lane 4,HOV/HOT Agg,HOV/HOT Lane 1,HOV/HOT Lane 2,# Lane Pts,% Observed
2016-06-07 18:20:00,15.47,13.52,15.1,15.9,17.32,,,,160,74
2016-06-07 18:25:00,14.77,12.63,14.42,15.3,16.72,,,,159,74
2016-06-07 18:30:00,14.32,11.73,13.97,15.05,16.5,,,,159,74
2016-06-07 18:35:00,14.22,11.52,13.82,15,16.55,,,,159,74
2016-06-07 18:40:00,14.18,11.53,13.82,14.95,16.43,,,,158,74
2016-06-07 18:45:00,14.03,11.47,13.68,14.73,16.25,,,,158,74
2016-06-07 18:50:00,14.03,11.45,13.72,14.72,16.25,,,,158,74
2016-06-07 18:55:00,13.98,11.42,13.65,14.7,16.17,,,,157,74
2016-06-07 19:00:00,14.13,11.45,13.75,14.95,16.4,,,,158,74
2016-06-07 19:05:00,14.12,11.47,13.77,14.82,16.4,,,,158,74
2016-06-07 19:10:00,14.12,11.42,13.7,14.98,16.38,,,,158,74
2016-06-07 19:15:00,14.03,11.35,13.67,14.82,16.32,,,,158,74
2016-06-07 19:20:00,14,11.27,13.57,14.88,16.25,,,,158,74
2016-06-07 19:25:00,14.07,11.37,13.67,14.95,16.32,,,,158,74
2016-06-07 19:30:00,14.17,11.42,13.78,14.98,16.47,,,,157,74
2016-06-07 19:35:00,14.17,11.43,13.67,14.97,16.55,,,,158,74
2016-06-07 19:40:00,14.2,11.47,13.77,15.02,16.57,,,,159,74
2016-06-07 19:45:00,14.15,11.47,13.75,14.95,16.45,,,,157,74
2016-06-07 19:50:00,14.07,11.33,13.67,14.87,16.45,,,,158,74
2016-06-07 19:55:00,14,11.27,13.62,14.8,16.32,,,,158,74
2016-06-07 20:00:00,13.9,11.13,13.48,14.65,16.3,,,,158,74
2016-06-07 20:05:00,13.85,11.08,13.57,14.62,16.18,,,,158,74
2016-06-07 20:10:00,13.85,11,13.53,14.58,16.28,,,,158,73
2016-06-07 20:15:00,13.9,11.02,13.53,14.83,16.22,,,,158,73
2016-06-07 20:20:00,14.08,11.13,13.73,15.08,16.38,,,,159,74
2016-06-07 20:25:00,14.78,11.57,14.13,15.97,17.48,,,,159,74
2016-06-07 20:30:00,15.15,12.05,14.73,16.22,17.58,,,,159,74
2016-06-07 20:35:00,14.97,12.15,14.7,15.97,17.08,,,,158,74
2016-06-07 20:40:00,14.38,11.65,14.03,15.33,16.53,,,,159,74
2016-06-07 20:45:00,14.2,11.37,13.75,15.13,16.52,,,,158,74
2016-06-07 20:50:00,14.08,11.33,13.7,14.98,16.33,,,,158,74
2016-06-07 20:55:00,14.03,11.13,13.5,14.92,16.55,,,,158,74
2016-06-07 21:00:00,14,11.03,13.52,14.88,16.55,,,,156,74
2016-06-07 21:05:00,13.95,11.03,13.4,14.73,16.65,,,,156,74
2016-06-07 21:10:00,14.07,11.1,13.4,14.9,16.83,,,,158,74
2016-06-07 21:15:00,13.9,11.1,13.37,14.7,16.45,,,,158,74
2016-06-07 21:20:00,13.88,11.03,13.33,14.77,16.4,,,,157,74
2016-06-07 21:25:00,13.82,11.03,13.42,14.62,16.2,,,,158,74
2016-06-07 21:30:00,13.88,10.98,13.38,14.82,16.33,,,,157,73
2016-06-07 21:35:00,13.92,11.03,13.42,14.82,16.43,,,,158,73
2016-06-07 21:40:00,13.77,11,13.22,14.67,16.17,,,,158,73
2016-06-07 21:45:00,13.72,10.93,13.2,14.73,16.02,,,,157,73
2016-06-07 21:50:00,13.73,10.98,13.25,14.62,16.08,,,,158,73
2016-06-07 21:55:00,13.65,10.93,13.22,14.53,15.95,,,,158,73
2016-06-07 22:00:00,13.7,10.97,13.23,14.58,16,,,,158,73
2016-06-07 22:05:00,13.75,11.12,13.3,14.62,15.98,,,,158,74
2016-06-07 22:10:00,13.75,11.07,13.22,14.6,16.12,,,,157,74
2016-06-07 22:15:00,13.77,11.1,13.27,14.57,16.15,,,,158,74
2016-06-07 22:20:00,13.73,11.08,13.27,14.6,15.98,,,,157,74
2016-06-07 22:25:00,13.78,11.15,13.37,14.6,16.03,,,,158,73
2016-06-07 22:30:00,13.73,11.08,13.35,14.53,15.93,,,,157,74
2016-06-07 22:35:00,13.73,11.05,13.25,14.57,16.07,,,,157,73
2016-06-07 22:40:00,13.82,11.13,13.27,14.6,16.27,,,,158,74
2016-06-07 22:45:00,13.82,11.13,13.22,14.52,16.42,,,,158,74
2016-06-07 22:50:00,13.77,11.1,13.23,14.5,16.27,,,,158,74
2016-06-07 22:55:00,13.77,11.18,13.37,14.53,16,,,,158,74
2016-06-07 23:00:00,13.85,11.32,13.5,14.65,15.95,,,,158,74
2016-06-07 23:05:00,13.93,11.42,13.58,14.78,15.97,,,,158,74
2016-06-07 23:10:00,14.07,11.68,13.78,14.75,16.07,,,,158,73
2016-06-07 23:15:00,14.1,11.75,13.88,14.68,16.1,,,,158,72
2016-06-07 23:20:00,14.2,11.68,13.98,14.8,16.35,,,,158,73
2016-06-07 23:25:00,14.3,11.7,14.02,14.95,16.5,,,,158,73
2016-06-07 23:30:00,14.17,11.48,13.83,15.08,16.28,,,,159,74
2016-06-07 23:35:00,14.12,11.35,13.77,14.93,16.43,,,,158,74
2016-06-07 23:40:00,14.08,11.22,13.73,14.85,16.52,,,,158,74
2016-06-07 23:45:00,14,11.1,13.58,14.83,16.5,,,,158,74
2016-06-07 23:50:00,13.88,11.05,13.55,14.73,16.22,,,,158,74
2016-06-07 23:55:00,13.78,11.05,13.35,14.7,16.05,,,,158,74
2016-06-08 00:00:00,13.72,11.12,13.08,14.68,15.97,,,,158,74
2016-06-08 00:05:00,13.88,11.43,13.48,14.52,16.1,,,,158,73
2016-06-08 00:10:00,14.13,11.73,13.9,14.75,16.12,,,,158,73
2016-06-08 00:15:00,14.23,12.02,14.23,14.62,16.07,,,,158,73
2016-06-08 00:20:00,14.42,12.2,14.58,14.77,16.12,,,,158,73
2016-06-08 00:25:00,14.55,12.33,14.72,14.98,16.15,,,,157,73
2016-06-08 00:30:00,14.27,12.42,13.97,14.67,16.05,,,,158,72
2016-06-08 00:35:00,14.05,11.82,13.62,14.58,16.17,,,,158,74
2016-06-08 00:40:00,14.05,11.83,13.55,14.58,16.25,,,,158,74
2016-06-08 00:45:00,13.87,11.33,13.27,14.55,16.33,,,,157,74
2016-06-08 00:50:00,13.85,11.15,13.15,14.57,16.5,,,,158,74
2016-06-08 00:55:00,13.8,11.18,13.12,14.5,16.4,,,,158,74
2016-06-08 01:00:00,13.75,11.08,13.1,14.62,16.17,,,,158,74
2016-06-08 01:05:00,13.75,11.07,13.18,14.62,16.15,,,,158,74
2016-06-08 01:10:00,13.75,11.1,13.13,14.55,16.25,,,,158,74
2016-06-08 01:15:00,13.77,11.08,13.07,14.68,16.22,,,,158,74
2016-06-08 01:20:00,13.75,11,13.05,14.73,16.22,,,,158,73
2016-06-08 01:25:00,13.77,11,13.22,14.68,16.15,,,,157,73
2016-06-08 01:30:00,13.7,10.93,13.07,14.65,16.17,,,,158,73
2016-06-08 01:35:00,13.75,11,13.08,14.75,16.18,,,,158,73
2016-06-08 01:40:00,13.73,10.98,13.05,14.68,16.2,,,,157,73
2016-06-08 01:45:00,13.75,11.02,13.1,14.67,16.2,,,,158,73
2016-06-08 01:50:00,13.77,11.02,13.07,14.58,16.42,,,,157,73
2016-06-08 01:55:00,13.78,11.05,13.1,14.7,16.28,,,,158,74
2016-06-08 02:00:00,13.73,10.98,13.1,14.55,16.3,,,,158,73
2016-06-08 02:05:00,13.67,10.93,13.03,14.53,16.17,,,,158,73
2016-06-08 02:10:00,13.67,10.93,13.07,14.57,16.1,,,,158,73
2016-06-08 02:15:00,13.68,10.93,13.1,14.57,16.1,,,,158,73
2016-06-08 02:20:00,13.75,10.93,13.05,14.58,16.42,,,,158,73
2016-06-08 02:25:00,13.83,11.07,13.12,14.75,16.42,,,,157,74
2016-06-08 02:30:00,13.95,11.1,13.08,14.75,16.87,,,,158,74
2016-06-08 02:35:00,14.2,11.43,13.47,15.05,16.88,,,,159,74
2016-06-08 02:40:00,14.28,11.4,13.4,14.98,17.35,,,,158,74
2016-06-08 02:45:00,14.8,11.8,13.88,15.65,17.87,,,,159,74
2016-06-08 02:50:00,15.35,12.28,14.3,16.53,18.27,,,,159,74
2016-06-08 02:55:00,15.75,12.57,14.87,16.98,18.58,,,,158,73
2016-06-08 03:00:00,16.07,12.8,15.3,17.52,18.65,,,,159,74
2016-06-08 03:05:00,16.1,12.88,15.38,17.47,18.67,,,,160,74
2016-06-08 03:10:00,16.07,12.85,15.4,17.4,18.6,,,,160,74
2016-06-08 03:15:00,16.28,12.88,15.43,18.1,18.7,,,,160,74
2016-06-08 03:20:00,15.87,13.15,15.53,17.27,17.53,,,,160,73
2016-06-08 03:25:00,14.7,12.03,14.2,15.93,16.67,,,,159,73
2016-06-08 03:30:00,13.95,11.08,13.45,15,16.25,,,,159,74
2016-06-08 03:35:00,13.72,10.88,13.23,14.7,16.07,,,,158,73
2016-06-08 03:40:00,13.62,10.75,13.05,14.6,16.05,,,,158,73
2016-06-08 03:45:00,13.62,10.72,13.1,14.53,16.1,,,,157,73
2016-06-08 03:50:00,13.75,10.7,13.18,14.5,16.62,,,,158,74
2016-06-08 03:55:00,13.77,10.75,13.13,14.58,16.6,,,,158,73
2016-06-08 04:00:00,13.78,10.75,13.17,14.68,16.5,,,,158,73
2016-06-08 04:05:00,13.77,10.73,13.18,14.88,16.3,,,,158,73
2016-06-08 04:10:00,13.67,10.72,13.18,14.67,16.1,,,,157,73
2016-06-08 04:15:00,13.68,10.68,13.2,14.67,16.17,,,,158,73
2016-06-08 04:20:00,13.65,10.7,13.18,14.63,16.08,,,,158,74
2016-06-08 04:25:00,13.8,10.75,13.13,15.08,16.27,,,,159,74
2016-06-08 04:30:00,13.58,10.73,13.07,14.58,15.97,,,,158,73
2016-06-08 04:35:00,13.6,10.72,13.07,14.7,15.93,,,,158,73
2016-06-08 04:40:00,13.63,10.73,13.12,14.62,16.07,,,,158,73
2016-06-08 04:45:00,13.57,10.68,13.08,14.55,15.97,,,,158,74
2016-06-08 04:50:00,13.65,10.68,13.05,14.58,16.27,,,,158,74
2016-06-08 04:55:00,13.58,10.67,13.03,14.43,16.2,,,,158,74
2016-06-08 05:00:00,13.67,10.67,12.98,14.65,16.38,,,,158,74
2016-06-08 05:05:00,13.68,10.65,13.08,14.85,16.12,,,,158,73
2016-06-08 05:10:00,13.53,10.6,13.02,14.57,15.95,,,,158,74
2016-06-08 05:15:00,13.53,10.6,13.07,14.42,16.07,,,,158,73
2016-06-08 05:20:00,13.5,10.63,13.1,14.38,15.88,,,,158,73
2016-06-08 05:25:00,13.53,10.68,13.08,14.47,15.88,,,,157,73
2016-06-08 05:30:00,13.63,10.72,13.13,14.45,16.23,,,,157,73
2016-06-08 05:35:00,13.63,10.68,13.08,14.53,16.2,,,,158,74
2016-06-08 05:40:00,13.62,10.72,13.02,14.47,16.25,,,,157,74
2016-06-08 05:45:00,13.73,10.72,13.12,14.48,16.63,,,,157,74
2016-06-08 05:50:00,13.77,10.7,13.15,14.57,16.68,,,,158,74
2016-06-08 05:55:00,13.8,10.75,13.22,14.62,16.63,,,,157,73
2016-06-08 06:00:00,13.88,10.8,13.18,14.82,16.72,,,,158,73
2016-06-08 06:05:00,13.9,10.83,13.27,14.83,16.68,,,,158,73
2016-06-08 06:10:00,13.88,10.88,13.33,14.72,16.62,,,,158,74
2016-06-08 06:15:00,13.88,10.97,13.35,14.73,16.48,,,,157,74
2016-06-08 06:20:00,13.83,11.02,13.33,14.67,16.3,,,,158,73
2016-06-08 06:25:00,14.08,11.17,13.57,14.85,16.75,,,,158,74
2016-06-08 06:30:00,14.22,11.33,13.72,14.98,16.82,,,,158,74
2016-06-08 06:35:00,14.3,11.45,13.7,15.02,17.05,,,,159,74
2016-06-08 06:40:00,14.45,11.67,13.93,15.17,17.05,,,,159,74
2016-06-08 06:45:00,14.48,11.78,14.02,15.07,17.08,,,,159,74
2016-06-08 06:50:00,14.43,11.78,14.03,14.97,16.92,,,,157,74
2016-06-08 06:55:00,14.6,12.08,14.23,15.12,16.98,,,,159,74
2016-06-08 07:00:00,15.02,12.23,14.67,15.57,17.58,,,,158,73
2016-06-08 07:05:00,15.47,12.45,15.1,16.2,18.12,,,,160,74
2016-06-08 07:10:00,15.9,12.85,15.4,16.6,18.73,,,,159,74
2016-06-08 07:15:00,16.5,13.37,16.12,17.13,19.42,,,,160,74
2016-06-08 07:20:00,16.95,13.88,16.75,17.58,19.58,,,,160,74
2016-06-08 07:25:00,17.45,14.43,17.52,17.8,20.02,,,,160,74
2016-06-08 07:30:00,18.02,15.15,18.17,18.15,20.6,,,,161,74
2016-06-08 07:35:00,18.47,16.15,18.88,18.12,20.73,,,,162,74
2016-06-08 07:40:00,18.55,16.37,18.9,18.18,20.73,,,,162,75
2016-06-08 07:45:00,18.58,16.42,19.35,18.12,20.42,,,,162,75
2016-06-08 07:50:00,18.03,15.93,18.18,17.98,20.05,,,,162,74
2016-06-08 07:55:00,17.87,15.72,17.6,17.93,20.2,,,,161,75
2016-06-08 08:00:00,17.92,15.6,17.77,18.15,20.15,,,,162,75
2016-06-08 08:05:00,18.03,15.67,18.02,18.27,20.15,,,,162,75
2016-06-08 08:10:00,18.1,15.53,18,18.43,20.43,,,,162,75
2016-06-08 08:15:00,18.32,15.82,18.47,18.58,20.4,,,,161,75
2016-06-08 08:20:00,18.3,15.87,18.65,18.32,20.33,,,,162,75
2016-06-08 08:25:00,18.4,16.15,18.73,18.17,20.55,,,,162,75
2016-06-08 08:30:00,18.87,16.47,19.3,18.67,21.02,,,,162,75
2016-06-08 08:35:00,18.85,16.78,18.85,18.58,21.18,,,,162,75
2016-06-08 08:40:00,18.52,15.8,18.58,18.52,21.18,,,,162,74
2016-06-08 08:45:00,18.18,15.75,18.12,18.28,20.6,,,,162,74
2016-06-08 08:50:00,17.88,15.43,17.53,18.17,20.37,,,,162,73
2016-06-08 08:55:00,17.35,14.83,17.05,17.57,19.95,,,,160,74
2016-06-08 09:00:00,16.72,14.33,16.35,17.05,19.12,,,,160,74
2016-06-08 09:05:00,15.8,13.28,15.52,16.2,18.17,,,,159,74
2016-06-08 09:10:00,15.47,12.48,15.2,16.22,17.97,,,,160,73
2016-06-08 09:15:00,15.38,12.3,15.05,16.2,17.93,,,,160,72
2016-06-08 09:20:00,15.42,12.22,15.1,16.17,18.17,,,,160,72
2016-06-08 09:25:00,15.33,12.2,14.9,16.07,18.15,,,,159,72
2016-06-08 09:30:00,15.17,12.25,14.6,15.92,17.92,,,,159,72
2016-06-08 09:35:00,15.13,12.18,14.5,15.85,18,,,,159,73
2016-06-08 09:40:00,15.03,12.1,14.37,15.87,17.78,,,,159,73
2016-06-08 09:45:00,14.88,11.9,14.2,15.65,17.78,,,,159,74
2016-06-08 09:50:00,14.78,11.8,14.12,15.55,17.68,,,,159,74
2016-06-08 09:55:00,14.73,11.78,14.15,15.48,17.5,,,,157,74
2016-06-08 10:00:00,14.73,11.93,14.18,15.4,17.4,,,,158,74
2016-06-08 10:05:00,14.72,11.78,14.17,15.58,17.33,,,,158,74
2016-06-08 10:10:00,14.67,11.63,14.03,15.55,17.47,,,,159,74
2016-06-08 10:15:00,14.63,11.67,14.02,15.45,17.4,,,,159,74
2016-06-08 10:20:00,14.63,11.68,14.03,15.52,17.32,,,,159,74
2016-06-08 10:25:00,14.65,11.63,14.02,15.47,17.45,,,,159,75
2016-06-08 10:30:00,14.78,11.6,14.12,15.73,17.65,,,,159,75
2016-06-08 10:35:00,14.78,11.75,14.22,15.58,17.58,,,,159,75
2016-06-08 10:40:00,14.9,11.7,14.43,15.77,17.72,,,,158,75
2016-06-08 10:45:00,15.17,11.98,14.72,16.07,17.87,,,,159,74
2016-06-08 10:50:00,15.33,12.13,14.82,16.3,18.05,,,,159,72
2016-06-08 10:55:00,15.12,12.08,14.6,16.02,17.77,,,,159,73
2016-06-08 11:00:00,14.83,11.98,14.25,15.5,17.62,,,,159,74
2016-06-08 11:05:00,14.67,11.77,14.17,15.32,17.4,,,,158,75
2016-06-08 11:10:00,14.65,11.63,14.08,15.48,17.43,,,,158,74
2016-06-08 11:15:00,14.82,11.62,14.05,15.83,17.75,,,,159,75
2016-06-08 11:20:00,14.83,11.58,14.13,16,17.58,,,,159,74
2016-06-08 11:25:00,15,11.82,14.38,16.12,17.67,,,,158,75
2016-06-08 11:30:00,15.15,11.88,14.42,16.18,18.12,,,,158,73
2016-06-08 11:35:00,14.9,11.87,14.28,15.9,17.55,,,,159,74
2016-06-08 11:40:00,14.7,11.68,14.15,15.7,17.27,,,,158,75
2016-06-08 11:45:00,14.6,11.57,14.12,15.47,17.28,,,,158,74
2016-06-08 11:50:00,14.68,11.55,14.2,15.53,17.45,,,,159,74
2016-06-08 11:55:00,14.63,11.53,14.18,15.47,17.37,,,,159,74
2016-06-08 12:00:00,14.62,11.38,14.13,15.5,17.42,,,,159,75
2016-06-08 12:05:00,14.6,11.4,14.07,15.65,17.28,,,,159,74
2016-06-08 12:10:00,14.67,11.53,14.03,15.65,17.43,,,,159,75
2016-06-08 12:15:00,14.6,11.5,13.98,15.55,17.38,,,,158,75
2016-06-08 12:20:00,14.7,11.52,14,15.65,17.62,,,,159,75
2016-06-08 12:25:00,14.62,11.55,14.03,15.58,17.3,,,,158,75
2016-06-08 12:30:00,14.55,11.5,14.03,15.42,17.27,,,,158,75
2016-06-08 12:35:00,14.53,11.47,13.98,15.33,17.33,,,,159,74
2016-06-08 12:40:00,14.52,11.43,14,15.37,17.27,,,,157,74
2016-06-08 12:45:00,14.47,11.4,13.95,15.33,17.18,,,,159,74
2016-06-08 12:50:00,14.48,11.38,13.92,15.32,17.32,,,,159,74
2016-06-08 12:55:00,14.57,11.45,13.95,15.43,17.43,,,,159,74
2016-06-08 13:00:00,14.63,11.55,13.93,15.5,17.53,,,,158,74
2016-06-08 13:05:00,14.9,11.73,14.1,15.8,17.95,,,,159,74
2016-06-08 13:10:00,15.58,12.32,14.73,16.42,18.85,,,,157,74
2016-06-08 13:15:00,16.23,12.97,15.4,17.07,19.5,,,,158,74
2016-06-08 13:20:00,16.45,13.53,15.62,17.07,19.57,,,,160,74
2016-06-08 13:25:00,16.43,13.33,15.6,17.47,19.28,,,,160,74
2016-06-08 13:30:00,16.48,13.33,15.58,17.47,19.57,,,,160,74
2016-06-08 13:35:00,16.97,13.78,15.98,17.87,20.22,,,,160,74
2016-06-08 13:40:00,17.73,14.43,16.72,18.53,21.27,,,,161,75
2016-06-08 13:45:00,17.97,15.17,16.92,18.52,21.27,,,,160,74
2016-06-08 13:50:00,17.75,14.8,16.95,18.4,20.83,,,,161,74
2016-06-08 13:55:00,17.25,14.45,16.42,17.9,20.25,,,,160,74
2016-06-08 14:00:00,17.27,13.95,16.37,18.08,20.63,,,,160,74
2016-06-08 14:05:00,17.45,14.13,16.55,18.25,20.85,,,,161,74
2016-06-08 14:10:00,17.58,14.75,16.6,17.92,21.07,,,,161,74
2016-06-08 14:15:00,17.6,14.45,16.97,18.03,20.97,,,,161,74
2016-06-08 14:20:00,17.53,14.83,16.75,17.92,20.65,,,,161,74
2016-06-08 14:25:00,17.82,14.35,16.8,18.7,21.4,,,,161,75
2016-06-08 14:30:00,18.2,14.77,17.4,18.88,21.78,,,,161,75
2016-06-08 14:35:00,18.57,15.45,17.58,19.02,22.23,,,,162,74
2016-06-08 14:40:00,19.07,15.77,18.2,19.32,22.98,,,,162,75
2016-06-08 14:45:00,19.45,16.25,18.77,20.17,22.63,,,,163,75
2016-06-08 14:50:00,19.43,16.75,18.63,20.13,22.18,,,,162,75
2016-06-08 14:55:00,19.03,16.48,18.28,19.9,21.5,,,,162,75
2016-06-08 15:00:00,18.63,16,17.95,19.53,21.03,,,,162,74
2016-06-08 15:05:00,18.17,15.68,17.62,18.67,20.72,,,,162,74
2016-06-08 15:10:00,18.08,15.52,17.53,18.47,20.85,,,,161,74
2016-06-08 15:15:00,17.92,15.25,17.32,18.63,20.45,,,,162,75
2016-06-08 15:20:00,17.58,14.6,16.95,18.35,20.43,,,,161,75
2016-06-08 15:25:00,17.6,14.63,16.6,18.15,21.03,,,,161,74
2016-06-08 15:30:00,17.43,14.48,16.67,18,20.58,,,,161,73
2016-06-08 15:35:00,17.97,14.53,16.95,18.37,22.02,,,,161,75
2016-06-08 15:40:00,17.68,14.58,16.87,18.17,21.1,,,,161,75
2016-06-08 15:45:00,17.87,14.53,17.28,18.5,21.15,,,,161,75
2016-06-08 15:50:00,17.68,15.12,16.97,18.08,20.57,,,,162,74
2016-06-08 15:55:00,17.45,14.52,16.77,17.98,20.53,,,,161,74
2016-06-08 16:00:00,17.42,14.4,16.58,18.12,20.62,,,,161,75
2016-06-08 16:05:00,17.42,14.38,16.67,18.27,20.33,,,,161,75
2016-06-08 16:10:00,17.38,14.43,16.7,18.28,20.12,,,,160,74
2016-06-08 16:15:00,17.33,14.65,16.78,17.9,19.97,,,,160,74
2016-06-08 16:20:00,17.02,14.25,16.53,17.52,19.75,,,,159,74
2016-06-08 16:25:00,16.8,13.87,16.42,17.43,19.5,,,,160,74
2016-06-08 16:30:00,16.67,13.87,16.25,17.1,19.42,,,,160,74
2016-06-08 16:35:00,16.82,14.03,16.3,17.3,19.63,,,,160,74
2016-06-08 16:40:00,17.03,14.53,16.45,17.5,19.65,,,,160,74
2016-06-08 16:45:00,17.32,14.35,16.67,17.77,20.48,,,,161,74
2016-06-08 16:50:00,18,15.15,17.3,18.3,21.23,,,,162,73
2016-06-08 16:55:00,18,15.45,17.12,18.23,21.2,,,,162,74
2016-06-08 17:00:00,18.02,14.93,17.02,18.47,21.62,,,,161,74
2016-06-08 17:05:00,18.08,14.83,17.22,18.72,21.6,,,,161,73
2016-06-08 17:10:00,18.12,14.97,17.3,18.65,21.55,,,,161,74
2016-06-08 17:15:00,18.27,15.02,17.38,18.95,21.73,,,,162,73
2016-06-08 17:20:00,18.28,15.43,17.7,18.62,21.35,,,,162,73
2016-06-08 17:25:00,18.32,15.4,17.77,18.85,21.28,,,,162,73
2016-06-08 17:30:00,18.1,15.45,17.35,18.38,21.2,,,,162,73
2016-06-08 17:35:00,17.77,15.25,17.3,17.85,20.7,,,,162,73
2016-06-08 17:40:00,17.38,14.65,16.77,17.65,20.48,,,,161,73
2016-06-08 17:45:00,16.95,14.45,16.42,17,19.9,,,,160,73
2016-06-08 17:50:00,16.93,14.02,16.2,17.13,20.38,,,,160,74
2016-06-08 17:55:00,17,14.08,16,16.98,20.95,,,,160,74
2016-06-08 18:00:00,17.55,14.82,16.53,17.78,21.1,,,,161,74
2016-06-08 18:05:00,17.85,15.1,17.17,18.33,20.8,,,,161,74
2016-06-08 18:10:00,18.03,15.25,17.15,18.9,20.83,,,,162,73
2016-06-08 18:15:00,18.08,14.97,17.25,19.03,21.12,,,,161,72
2016-06-08 18:20:00,18.07,14.85,17.2,18.95,21.23,,,,161,72
2016-06-08 18:25:00,17.87,14.65,17.2,18.63,21,,,,160,73
2016-06-08 18:30:00,17.6,14.33,16.97,18.25,20.85,,,,161,71
2016-06-08 18:35:00,17.32,14.25,16.7,18.02,20.28,,,,161,72
2016-06-08 18:40:00,17.12,14.12,16.55,17.72,20.1,,,,161,73
2016-06-08 18:45:00,17.07,13.9,16.42,17.7,20.23,,,,161,73
2016-06-08 18:50:00,17.22,13.92,16.57,17.88,20.5,,,,161,73
2016-06-08 18:55:00,16.77,14.08,16.5,17.35,19.1,,,,160,72
2016-06-08 19:00:00,15.98,13.53,15.83,16.43,18.15,,,,160,74
2016-06-08 19:05:00,15.25,12.77,15.08,15.88,17.25,,,,160,73
2016-06-08 19:10:00,14.68,12.22,14.38,15.28,16.85,,,,158,73
2016-06-08 19:15:00,14.48,11.95,14.1,15.07,16.78,,,,159,74
2016-06-08 19:20:00,14.4,11.77,14.02,15.07,16.73,,,,159,74
2016-06-08 19:25:00,14.3,11.63,14.02,14.83,16.73,,,,158,73
2016-06-08 19:30:00,14.17,11.55,13.82,14.72,16.57,,,,158,73
2016-06-08 19:35:00,14.08,11.42,13.65,14.73,16.57,,,,158,73
2016-06-08 19:40:00,14.13,11.42,13.62,14.78,16.72,,,,158,73
2016-06-08 19:45:00,14.05,11.37,13.55,14.67,16.6,,,,158,73
2016-06-08 19:50:00,14,11.35,13.58,14.6,16.48,,,,158,73
2016-06-08 19:55:00,14,11.28,13.57,14.6,16.52,,,,157,73
2016-06-08 20:00:00,13.95,11.23,13.53,14.62,16.42,,,,158,73
2016-06-08 20:05:00,13.95,11.15,13.58,14.68,16.33,,,,158,73
2016-06-08 20:10:00,13.92,11.1,13.55,14.67,16.32,,,,158,73
2016-06-08 20:15:00,13.97,11.08,13.43,14.58,16.77,,,,158,74
2016-06-08 20:20:00,13.82,11.02,13.32,14.48,16.45,,,,158,73
2016-06-08 20:25:00,13.92,11.07,13.33,14.63,16.63,,,,158,73
2016-06-08 20:30:00,13.83,10.98,13.3,14.65,16.42,,,,158,72
2016-06-08 20:35:00,13.87,11.02,13.37,14.63,16.45,,,,158,73
2016-06-08 20:40:00,13.97,11.1,13.45,14.72,16.57,,,,158,73
2016-06-08 20:45:00,14.07,11.2,13.6,14.8,16.68,,,,158,73
2016-06-08 20:50:00,14.02,11.2,13.62,14.68,16.52,,,,158,73
2016-06-08 20:55:00,14,11.12,13.6,14.8,16.47,,,,158,73
2016-06-08 21:00:00,14.05,11.1,13.62,14.82,16.67,,,,158,74
2016-06-08 21:05:00,13.98,11.13,13.53,14.73,16.55,,,,158,74
2016-06-08 21:10:00,13.92,11.1,13.38,14.73,16.43,,,,158,74
2016-06-08 21:15:00,13.95,11.07,13.33,14.82,16.57,,,,158,74
2016-06-08 21:20:00,13.92,11.12,13.33,14.78,16.47,,,,157,74
2016-06-08 21:25:00,13.88,11.07,13.33,14.78,16.35,,,,158,74
2016-06-08 21:30:00,13.93,11.08,13.3,14.82,16.48,,,,158,74
2016-06-08 21:35:00,13.93,11.02,13.33,14.9,16.52,,,,158,73
2016-06-08 21:40:00,13.85,11.02,13.3,14.77,16.3,,,,158,73
2016-06-08 21:45:00,13.9,11.05,13.37,14.85,16.32,,,,157,74
2016-06-08 21:50:00,13.88,11.1,13.4,14.77,16.28,,,,158,74
2016-06-08 21:55:00,13.88,11.05,13.35,14.8,16.35,,,,158,74
2016-06-08 22:00:00,13.8,11.17,13.25,14.68,16.1,,,,158,73
2016-06-08 22:05:00,13.63,11.03,13.13,14.43,15.92,,,,158,73
2016-06-08 22:10:00,13.6,10.98,13.12,14.48,15.83,,,,158,73
2016-06-08 22:15:00,13.67,10.93,13.12,14.65,15.97,,,,158,74
2016-06-08 22:20:00,13.73,11.03,13.17,14.72,16.03,,,,158,73
2016-06-08 22:25:00,13.83,11.13,13.18,14.77,16.23,,,,158,74
2016-06-08 22:30:00,13.8,11.15,13.2,14.7,16.13,,,,158,73
2016-06-08 22:35:00,13.87,11.25,13.32,14.73,16.18,,,,158,73
2016-06-08 22:40:00,13.83,11.25,13.32,14.62,16.12,,,,158,73
2016-06-08 22:45:00,13.8,11.15,13.28,14.6,16.18,,,,158,74
2016-06-08 22:50:00,13.7,11.07,13.18,14.55,16.03,,,,157,74
2016-06-08 22:55:00,13.62,11,13.18,14.48,15.8,,,,158,73
2016-06-08 23:00:00,13.53,10.98,13.02,14.3,15.87,,,,158,73
2016-06-08 23:05:00,13.6,10.93,13.15,14.37,15.93,,,,157,73
2016-06-08 23:10:00,13.58,10.88,13.12,14.35,16,,,,157,74
2016-06-08 23:15:00,13.48,10.85,13.07,14.28,15.7,,,,157,74
